1949 1949 1949 1949 1949 1949 1949 1949 1949 1949 1949 1949 1949 1899 1899 1899 1899 1899 1899 1647 1647 1647 1796 1898
1749 1749 1749 1749 1749 1749 1749 1749 1749 1749 1749 1749 1799 1799 1799 1799 1799 1799 1847 1847 1847 1847 1849 1799
1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1897 1896 1946 1898 1897 1946 1946 1946 1898 1898 1946 1898 1946 1898
1896 1896 1896 1896 1896 1896 1996 1896 1896 1996 1896 1996 1996 1996 1996 1996 1896 1896 1896 1896 1896 1896 1896 1896
1395 1395 1395 893 1394 596 446 446 446 446 446 547 447 497 447 547 547 547 447 446 446 446 446 446
1945 1945 1896 1896 1945 1896 1896 1896 1896 1896 1896 1896 1896 1897 1897 1897 1897 1897 1946 1897 1897 1945 1896 1945
1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1647 1647 1597 1597 1647 1647 1647 1498 1498 1498 1498 1498 1547
2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2195 2196 2196 1995 2196 1894 1894 1894 1894 1894 1894 1894 2195 1894
491 491 491 491 491 491 840 590 841 740 590 843 843 843 843 543 543 543 543 543 543 543 543 491
1149 1149 1444 1443 1846 1846 1846 1846 1846 2194 1945 1945 2244 2245 2245 2245 2245 1996 2245 1996 1996 1996 1996 1493
2297 2297 2297 2297 2297 2297 2297 2247 2196 2045 1894 1894 1894 1846 1894 1894 1846 1895 1845 1846 1894 1894 1895 1945
1596 1596 1596 1596 1596 1596 1596 1795 1745 1745 1795 1896 1896 2097 1997 2097 2097 1897 1997 1897 1897 1897 1897 1695
1849 1849 1849 1849 1849 1849 1849 1849 1849 1849 1849 1849 1849 1899 1899 1898 1898 1898 1899 1899 1899 1849 1849 1849
2098 2098 2098 2098 2098 2098 2098 2098 2098 2098 1895 2098 1745 1695 1845 1645 1996 2097 1646 1647 1745 1645 2098 1645
1595 1595 1595 1595 1595 1595 1595 1595 1595 1595 1595 1595 1595 1595 1493 1444 1594 1445 1497 1547 1547 1547 1547 1595
1797 1646 1795 1645 1795 1597 1597 1597 1597 1597 1597 1646 1597 1647 1597 1597 1597 1597 1647 1647 1647 1647 1797 1795
1996 1996 1996 1996 1996 1996 646 1589 793 1537 795 1591 547 547 547 547 547 547 547 547 547 547 547 1794
2098 1647 1647 1647 1647 1946 1895 1945 1745 2098 2098 2097 2047 2047 2047 2097 2097 2097 2097 2097 2098 2097 2098 2098
2094 2094 2094 2094 2094 2045 1846 1846 1846 1846 1846 1846 1846 1846 1846 1945 1945 1945 1795 1795 2094 1895 2094 1795
1795 1795 1795 1795 1795 1795 1795 1795 1795 1846 1846 1896 1896 1946 1996 1996 1843 1843 1843 1846 1846 1796 1795 1796
1297 1297 1297 1446 1846 1846 1846 1845 1846 1894 1845 1895 1894 1894 687 1592 1895 446 446 446 1049 999 546 747
1797 1797 1797 1797 1797 1797 1797 1795 1646 1647 1647 1647 1647 1597 1597 1647 1647 1597 1597 1597 1597 1848 1598 1749
1898 1898 1898 1898 1898 1898 1948 1948 1948 1948 1898 1948 1948 1898 1898 1898 1948 1948 1948 1948 1948 1898 1898 1948
1947 1947 1947 1947 1947 1947 1947 1947 1946 1947 1946 1946 1946 1946 1946 1946 1946 1896 1896 1946 1947 1946 1947 1946
1547 1547 1547 1547 1544 1544 1544 1544 1544 1494 1444 1547 1547 1547 1547 1597 1597 1597 1597 1597 1597 1597 1597 1547
1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1498 1498 1498 1498 1847 1847 1548 1848 1849
1795 1795 1795 1795 1795 1795 1795 1845 1795 1996 1895 1946 1845 1845 1845 1845 1996 1996 1946 1896 1846 1846 1795 1796
1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1199 1497 1248 1548 1548 1548 1548 1547 1548 1548 1547 1548
1899 1899 1899 1899 1899 1899 1899 1899 1899 1898 1899 1897 1897 1897 1897 1897 1897 1847 1899 1848 1899 1899 1899 1899
2246 2246 2246 2246 1895 2244 1695 2194 1645 2094 1647 1647 2097 1895 2097 1597 1547 1597 1547 1498 1498 1498 1749 1899
1149 1149 1149 1149 1149 1247 1644 1248 1199 1846 1594 1493 1846 1846 1643 1236 546 547 547 547 547 1099 999 696
1749 1749 1749 1749 1749 1749 1749 1749 1749 1799 1797 1847 1749 1797 1848 1749 1749 1848 1797 1797 1797 1799 1849 1799
491 545 545 545 493 492 545 545 491 491 442 392 491 442 492 391 391 391 543 443 543 491 493 493
1698 1698 1698 1698 1698 1698 1698 1698 1699 1849 1848 1897 1799 1897 1897 1897 1897 1897 1897 1897 1699 1849 1848 1698
1697 1697 1697 1697 1697 1697 1697 1647 1647 1647 1647 1647 1647 1647 1647 1647 1697 1647 1697 1697 1697 1697 1697 1697
446 446 446 446 446 446 446 446 446 446 446 446 446 547 547 446 446 446 446 446 446 446 446 446
2048 2048 2048 2048 2048 2048 2048 2048 2048 2047 2147 2047 2147 2147 2097 2097 2147 2147 2147 2048 2047 2147 2097 2047
1948 1948 1948 1898 1948 1897 1898 1898 1948 1898 1898 1898 1897 1897 1898 1948 1948 1948 1948 1898 1898 1898 1898 1948
1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1899 1899 1849 1849 1849 1799 1849 1799 1799 1799 1799 1899
1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1448 1447 1446 1445 1445 1445 696 596 446 446 793 696 1194
1897 1897 1897 1897 1897 1897 1897 1897 1847 1897 1847 1897 1847 1847 1847 1847 1848 1847 1899 1899 1899 1899 1897 1899
1647 1647 1647 1647 1647 1597 1647 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1647 1647 1597 1597 1647
2146 2146 2196 2146 2197 2197 2197 2197 2197 2197 2197 2197 2097 2197 2097 2097 1597 1597 1597 1647 2146 1945 1895 2046
2196 2196 2196 2196 2196 2196 2196 2196 2196 2146 1996 2146 2046 2196 2146 2096 2146 1846 1846 1846 1846 1846 2196 2096
1899 1899 1899 1898 1899 1899 1898 1898 1898 1948 1948 1948 1948 1898 1948 1948 1948 1898 1898 1948 1899 1948 1898 1948
1948 1948 1948 1948 1948 1898 1898 1948 1898 1898 1948 1898 1948 1898 1898 1898 1898 1898 1898 1948 1898 1948 1948 1898
1945 1945 1946 1946 1946 1996 1996 1996 547 547 547 547 547 547 497 447 447 447 446 446 547 547 1589 1537
1698 1698 1698 1647 1698 1647 1697 1647 1647 1647 1647 1647 1647 1646 1647 1647 1849 1849 1848 1847 1797 1797 1797 1848
1848 1848 1848 1848 1848 1848 1848 1848 1848 1848 1897 1897 1848 1848 1847 1847 1847 1848 1897 1847 1897 1897 1897 1897
1849 1745 1849 1848 1848 1745 1647 1646 1795 1647 1847 1847 1797 1797 1797 1847 1847 1797 1797 1797 1848 1848 1797 1849
1849 1849 1849 1849 1849 1849 1899 1899 1899 1849 1898 1898 1899 1899 1898 1899 1898 1898 1898 1898 1899 1849 1898 1849
843 843 843 843 843 938 843 1544 1492 1490 737 1038 543 543 543 543 543 543 543 543 543 796 545 545
1589 1589 1589 1589 1589 1589 1589 1589 1846 1895 1846 1894 1894 1894 1894 1894 1894 1894 1894 1894 2245 2194 2193 1589
2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 2046 1247 1793 1793 1199 1198 1995 1199 1199 1199 1199 1396
393 393 393 393 393 393 393 393 492 493 393 493 393 491 491 491 491 491 491 491 491 493 393 492
1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1248 1198 1397 1199 1548 1347 1598 1248 1247 1648 1199 1199 1248 1497
1648 1648 1648 1648 1648 1648 1648 1699 1898 1897 1897 1897 1898 1898 1897 1897 1897 1897 1947 1947 1948 1948 1648 1749
1646 1646 1646 1646 1646 1646 1646 1647 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1646 1597
491 491 491 491 491 491 491 491 491 491 491 493 543 491 491 492 491 543 543 543 491 493 492 493
1476 1476 1476 1476 1476 1476 1476 1581 1845 1582 1578 1846 1896 1996 1996 1946 1846 1996 1996 1996 1996 1996 1588 1593
1596 1596 1596 1596 1596 1596 1596 1898 1745 1898 1646 1898 1745 1897 1898 1898 1898 1948 1948 1898 1796 1898 1695 1645
1847 1847 1847 1847 1847 1847 1847 1847 1898 1898 1897 1847 1898 1847 1898 1897 1897 1898 1898 1897 1847 1897 1847 1898
1843 1843 1843 1843 1843 1843 1843 1843 1845 1844 1846 1845 1843 1843 1846 1846 1846 1846 1846 1846 1846 1846 1846 1843
1797 1797 1797 1797 1797 1797 1797 1797 1847 1797 1849 1849 1849 1849 1849 1849 1849 1849 1849 1847 1847 1848 1797 1848
1847 1847 1898 1948 1948 1897 1898 1897 1897 1897 1947 1947 1948 1948 1948 1948 1948 1948 1898 1898 1898 1897 1898 1847
2147 2147 2147 2147 2147 2147 2147 1946 1647 1647 1647 1647 1945 1647 2097 2097 2047 2098 2098 2098 2097 2097 2097 2097
1599 1599 1599 1599 1599 1599 1599 1599 1549 1549 1549 1599 1549 1599 1548 1547 1795 1795 1795 1548 1548 1549 1549 1548
1597 1597 1548 1548 1498 1498 1498 1498 1498 1498 1547 1547 1547 1497 1547 1547 1547 1548 1548 1498 1498 1498 1497 1597
1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1897 1897 1897 1898 1898 1898 1898
2197 2197 2197 2197 2197 2047 1845 1743 1444 1297 1297 1297 1297 1297 1297 1396 1396 1645 1645 1645 1645 1645 1645 1795
1393 1393 1393 1393 1393 1393 1393 1297 1297 1395 1347 1347 1394 1297 1497 1297 1597 1597 1597 1597 1597 1446 1444 1597
1797 1797 1797 1796 1647 1647 1647 1647 1647 1547 1647 1547 1546 1547 1547 1547 1547 1547 1547 1645 1645 1645 1695 1796
998 998 998 998 998 998 998 1494 1594 1048 1595 1098 1444 998 1443 998 1247 1595 1594 1594 1544 1544 1445 1297
1647 1647 1647 1647 1647 1647 1847 1745 1897 1897 1897 1847 1799 1749 1749 1749 1749 1749 1749 1749 1749 1647 1647 1647
1448 1448 1448 1448 1448 1448 1448 1498 1547 1497 1497 1497 1547 1547 1498 1498 1498 1547 1547 1547 1547 1547 1547 1497
1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1947 1947 1897 1947 1897 1947 1897 1897 1897 1897
1847 1847 1847 1847 1847 1847 1847 1847 1847 1847 1847 1897 1897 1897 1897 1897 1897 1897 1899 1898 1899 1847 1849 1848
1949 1699 1699 1498 1498 1498 1498 1498 1498 1498 1498 1498 1547 1547 1498 1497 1498 1547 1547 1547 1498 1599 1499 1499
1843 1843 1843 1843 1843 1843 1943 1943 1943 1945 2245 2094 2245 2245 2245 2046 2145 2096 2245 1996 1943 1946 1996 1943
2293 2293 2293 2293 2293 2293 2143 1846 1846 1945 1945 1846 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 2043
1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1597 1547 1597 1547 1547 1547 1547 1498 1498 1497 1597
1497 1497 1497 1497 1497 1497 1497 1497 1497 1497 1497 1547 1497 1497 1547 1497 1547 1497 1497 1547 1547 1497 1497 1497
1498 1498 1498 1498 1498 1498 1498 1498 1498 1547 1498 1498 1547 1547 1547 1497 1547 1498 1498 1498 1498 1498 1498 1498
2297 2297 2297 2297 2297 2297 2297 2297 2297 2297 2197 2197 2197 2197 2297 2297 2196 2196 2196 2196 1996 1996 2197 2097
2199 2199 2199 2199 2199 2199 2199 2199 2199 2199 2199 2199 1198 1543 1693 1445 1743 1198 1199 1543 2097 1693 1396 1643
1947 1947 1947 1947 1947 1947 1947 1947 1947 1947 1897 1947 1947 1897 1897 1897 1897 1897 1947 1947 1947 1947 1947 1947
491 491 491 491 491 491 491 491 491 491 491 491 491 440 440 545 441 443 444 544 545 494 491 545
1944 1944 1944 1944 1944 1944 1945 1944 1944 1895 1846 1846 1846 1846 1846 1846 1846 1846 1846 1846 1846 1944 1845 1846
1546 1546 1546 1546 1546 1546 1546 1546 1546 1546 1547 1597 1547 1597 1597 1547 1547 1498 1547 1497 1498 1498 1497 1546
543 543 543 543 543 543 543 543 543 491 491 493 491 493 491 543 491 491 491 493 492 492 492 492
1378 1378 1378 1647 1647 1647 1647 1647 1647 1845 2047 1945 1695 1695 2147 2147 2147 1990 1728 2047 1727 1782 1428 1781
1847 1847 1847 1847 1847 1847 1847 1899 1849 1847 1847 1848 1899 1847 1899 1899 1797 1797 1797 1847 1797 1847 1797 1797
294 294 294 294 294 294 344 543 543 543 543 543 543 491 491 491 491 841 843 843 843 843 843 796
2097 2097 2097 2097 2147 2147 2097 2147 2147 2147 2097 2097 2097 2097 2197 2097 2197 2197 2197 2197 2197 2097 2097 2097
2348 2348 2348 2348 2348 2348 2348 2298 2097 1896 1846 1846 1895 1845 1845 1945 1945 1894 1895 1894 1894 1946 1895 2097
2096 2197 2196 2096 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2197 2297 2297 2297 2297 2197 2196
1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1747 1747 1647 1697 1747 1747 1747 1647 1747 1697 1647 1697
1498 1498 1498 1498 1498 1498 1498 1498 1498 1597 1547 1597 1597 1597 1597 1597 1597 1547 1547 1547 1497 1547 1547 1547
1395 1395 1395 1395 1395 1395 1395 1395 1395 1395 1395 1446 1497 1547 1395 1547 1445 1547 1547 1547 1445 1395 1445 1445
1847 1847 1847 1847 1847 1847 1847 1847 1847 1897 1847 1898 1847 1898 1898 1847 1898 1897 1898 1898 1897 1847 1847 1847
1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1648 1648 1648 1647 1799 1799 1647 1699 1648
1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1597 1647 1647 1597 1597 1699 1797 1797 1797 1796 1647 1797
1730 1730 1730 1730 1730 1730 1730 1730 1781 1783 1784 1730 1844 1786 1780 1846 1846 1846 1846 1786 1843 1838 1842 1785
1545 1545 1545 1545 1545 1545 1545 1545 1545 1545 1545 1545 1545 1545 1544 1544 1545 1544 1544 1544 1544 1544 1545 1545
2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 2048 1199 1199 1699 1349 1348 1697 1697 1749 1698
907 907 907 907 907 907 907 907 907 907 907 907 958 1389 1391 1181 1391 1394 1126 1121 1597 1389 1122 1116
954 954 954 954 954 954 954 954 1390 1123 1547 1497 1498 1498 1498 1498 1498 1547 1497 1497 1498 1498 1118 1392
1496 1496 1496 1496 1496 1496 1793 1945 1945 1590 1593 1589 1589 1844 1591 1593 1593 1844 1592 1846 1846 1846 1846 1445
1897 1897 1897 1897 1897 1897 1897 1897 1947 1947 1897 1947 1947 1947 1897 1947 1897 1897 1897 1897 1897 1897 1897 1897
1896 1896 1896 1896 1896 1896 1996 1946 1996 1996 1996 1996 1896 1896 1846 1846 1846 1846 1846 1846 1896 1846 1896 1846
2199 2199 2199 2199 2199 2199 2199 1548 1547 1547 1547 1547 1547 1547 1297 1297 1297 1297 1347 1447 1497 1497 1549 2149
1847 1847 1847 1847 1847 1847 1847 1847 1847 1847 1847 1847 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1847 1897
1746 1746 1746 1746 1746 1746 1746 1846 1946 1946 1946 1946 1946 1897 1897 1897 1948 1897 1948 1948 1846 1846 1897 1746
1646 1646 1646 1646 1647 1647 1647 1647 1647 1647 1647 1797 1749 1698 1699 1697 1697 1697 1697 1697 1697 1697 1647 1647
1996 1996 1996 1996 1945 1895 1946 1946 1894 1894 1996 1894 1846 1846 1846 1846 1846 1846 1846 1846 1846 1996 1896 1846
2146 2146 2146 2146 2146 2146 2146 2146 1647 1945 2045 1745 1647 1647 1647 2047 1845 1647 1996 1646 2047 2096 2146 2146
2121 2121 2121 2121 2121 2121 2121 2121 1588 1827 1685 1926 1783 1544 1497 1496 1497 1494 1496 1498 1627 1389 1391 1496
1248 1248 1248 1248 1248 1447 1547 1547 1547 1547 1547 1547 1547 1547 1597 1547 1597 1597 1597 1597 1247 1248 1347 1597
1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945 1945
1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1396 1199 1199 1647 1647 1647 1647
1796 1796 1796 1796 1796 1796 1796 1796 1796 1796 1796 1796 1796 1796 1493 1493 1594 1695 1745 1247 1199 1544 1494 1347
1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1544 1497 1547 1547 1444 1496 1446 1497
1894 1894 1894 1845 1795 1795 1895 1895 1795 1795 1795 1795 1795 1795 1795 1795 1795 1795 2192 2242 2340 1995 1945 2291
1544 1544 1544 1544 1544 1544 1544 1494 1445 1544 1446 1547 1547 1547 1597 1547 1597 1597 1597 1597 1547 1497 1496 1497
1544 1544 1544 1544 1544 1544 1544 1544 1544 1444 1496 1496 1444 1446 1597 1494 1544 1547 1544 1544 1544 1544 1544 1544
1848 1848 1848 1848 1848 1848 1848 1848 1848 1848 1898 1898 1898 1898 1898 1898 1898 1948 1948 1948 1948 1948 1848 1898
1849 1849 1849 1849 1849 1849 1849 1849 1797 1849 1797 1797 1797 1797 1849 1849 1799 1799 1799 1799 1799 1799 1799 1799
1149 1149 1149 1149 1149 1149 1149 1149 1745 1446 1644 1897 1445 1199 1897 1947 1897 1947 1897 1897 1947 1947 1895 1396
1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1948 1948 1948 1948 1898 1948
2097 2097 2097 2097 2097 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1897 1947 2047 2047 1997 1947 2047
1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1898 1898 1898 1899 1899 1898 1898 1898 1897 1897 1847 1849 1899 1849
1596 1596 1596 1547 1545 1547 1545 1547 1245 446 446 447 446 497 497 547 446 547 497 446 446 446 446 988
1799 1799 1799 1799 1799 1799 1799 1799 1799 1799 1898 1799 1898 1898 1898 1899 1899 1899 1849 1849 1849 1849 1799 1799
1843 1843 1843 1843 1845 1843 1846 1846 1845 1846 1843 1846 1895 1895 2043 2192 1945 2491 2491 1995 1894 1894 1894 1845
1393 1393 1393 1393 1393 1393 1393 1393 1393 1393 1446 1497 1446 1394 1497 1497 1446 1498 1548 1548 1547 1444 1496 1393
1498 1498 1498 1498 1498 1498 1498 1548 1498 1498 1548 1548 1548 1548 1599 1599 1599 1599 1599 1599 1599 1599 1499 1498
1746 1746 1746 1746 1746 1746 1746 1746 1597 1597 1746 1597 1597 1597 1646 1796 1796 1797 1797 1797 1797 1746 1796 1796
446 446 446 446 446 446 446 446 446 446 446 446 588 1592 1643 589 1793 1946 1946 1946 1946 1946 1946 1086
1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1791 1896 1794 1794 1794 1896 1794 1846 1791 1794
1947 1947 1947 1947 1947 1947 1947 1947 1947 1947 1946 1846 1846 1896 1946 1946 1996 1946 1946 1946 1996 1996 1996 1996
1647 1647 1647 1647 1647 1647 1647 1647 1647 1647 1597 1597 1597 1597 1597 1597 1597 1597 1647 1647 1647 1647 1647 1647
394 394 394 394 394 394 394 393 393 394 393 443 443 443 491 491 491 493 492 543 494 394 444 544
547 547 596 794 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1547 1595 1086 791 794
1445 1445 1445 1445 1445 1445 1445 1445 1445 992 992 446 446 447 497 497 446 547 446 446 446 446 942 1042
1899 1899 1899 1899 1899 1899 1849 1849 1847 1899 1848 1849 1847 1847 1849 1899 1899 1899 1899 1899 1647 1745 1899 1647
1947 1947 1947 1947 1947 1947 1947 1947 1947 1947 1947 1947 1897 1897 1947 1897 1897 1847 1849 1849 1849 1849 1847 1947
1897 1897 1897 1897 1897 1897 1897 1897 1947 1897 1897 1897 1947 1948 1899 1899 1899 1899 1899 1899 1899 1899 1898 1898
1949 1949 1949 1949 1949 1949 1949 1898 1898 1948 1949 1898 1898 1898 1898 1898 1898 1898 1949 1898 1898 1949 1948 1898
843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 843 795 596 843 543 646 545 795 793
1996 1996 1996 1996 1996 1996 1996 1946 1846 1846 1996 1846 1946 1996 1996 1996 1846 1996 1996 1846 1896 1946 1896 1946
2439 2439 2439 2439 2439 2439 2439 2439 2291 2047 2047 2097 2097 2047 2098 2098 2098 2098 2439 2197 2098 2389 2391 2197
1748 1748 1748 1748 1748 1748 1748 1748 1748 1748 1899 1749 1899 1899 1849 1849 1849 1899 1849 1849 1847 1749 1749 1749
1896 1896 1896 1896 1896 1896 1896 1897 1897 1897 1897 1897 1897 1897 1897 1847 1897 1897 1847 1847 1847 1897 1896 1847
1599 1599 1599 1599 1599 1599 1599 1599 1549 1548 1548 1548 1548 1498 1498 1498 1498 1498 1548 1548 1498 1599 1599 1499
1297 1497 1547 1547 1547 1547 1547 1547 1547 1547 1547 1595 1595 1547 1546 1595 1547 1595 1595 1595 1595 1595 1594 1445
1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1898 1899 1899 1899 1899 1898 1898 1898 1898 1898 1898 1898 1898 1898
1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1648 1699 1848 1897 1848 1847 1897 1649 1799 1847 1849
391 543 493 543 543 543 543 493 491 491 491 491 491 491 491 491 491 491 491 491 492 492 492 492
1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1896 1946 1946 1946 1946 1846 1846 1896 1896 1896
1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1843 1844 1846 1846 1846 1845 1944 1944 1843 1944
1948 1948 1948 1948 1948 1948 1898 1948 1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1899 1898 1899
1795 1795 1795 1795 1795 1795 1795 1795 1795 1796 1846 1846 1894 1894 1894 1894 1845 1846 1845 1846 1846 1846 1846 1796
1647 1647 1647 1647 1647 1647 1647 1647 1646 1545 1596 1546 1547 1547 1547 1547 1547 1547 1545 1646 1596 1596 1545 1647
1297 1297 1646 1443 1446 1644 1647 1297 1544 1644 1443 1646 1647 1647 1647 1647 1647 1647 1647 1647 1494 1644 1647 1297
