,Unnamed: 0,id,grid,start_hour,end_hour,duration,lon,lat,gps2id
38,290,90D91A493F9482486DCC3B27CF3F61EE,30854,12,17,5,109.56889,18.27076,1763
42,323,51A31646817F28C39250F582919BD19D,30111,1,7,6,109.47583,18.30542,1419
43,324,51A31646817F28C39250F582919BD19D,31431,7,9,2,109.44639,18.29042,1316
44,335,299AC9422F298CCC4ED16594B565B2CA,31864,19,20,1,109.49014,18.28333,1465
45,336,299AC9422F298CCC4ED16594B565B2CA,31861,20,22,2,109.49042,18.27549,1464
46,360,6BEBB9BBE9F4AFE976BF8920DDE09F08,31521,0,12,12,109.51458,18.22542,1555
47,361,6BEBB9BBE9F4AFE976BF8920DDE09F08,60054,13,17,4,109.3016,18.31229,770
48,362,6BEBB9BBE9F4AFE976BF8920DDE09F08,31031,18,20,2,109.49979,18.25382,1510
49,363,6BEBB9BBE9F4AFE976BF8920DDE09F08,31521,21,23,2,109.51458,18.22542,1555
50,383,FBD16F71D823E84C51D72176C3087A7E,30051,0,20,20,109.48917,18.21215,1453
51,384,FBD16F71D823E84C51D72176C3087A7E,31031,20,21,1,109.49979,18.25382,1510
52,423,68B7F3DB5AE2950AAD1040D6DBF076CF,30921,11,18,7,109.53903,18.29451,1667
53,424,68B7F3DB5AE2950AAD1040D6DBF076CF,38017,21,22,1,109.49729,18.21424,1504
54,433,104D50A9C0319F25E132948E6191A1E5,30271,9,11,2,109.49132,18.23153,1456
55,434,104D50A9C0319F25E132948E6191A1E5,30211,12,22,10,109.49882,18.23931,1508
56,540,46DF6D1FF2BE866E5B4B2D35C5373299,30854,7,15,8,109.56889,18.27076,1763
57,541,46DF6D1FF2BE866E5B4B2D35C5373299,60221,18,20,2,109.52569,18.29188,1616
61,576,D4EE8E1A4C04A1FF0596E4221D0B8B42,30854,13,16,3,109.56889,18.27076,1763
62,577,D4EE8E1A4C04A1FF0596E4221D0B8B42,39111,21,22,1,109.5191,18.22597,1555
66,598,5A888DC7A3AA300CC584D9862C5384A1,30721,0,7,7,109.51597,18.28257,1565
67,599,5A888DC7A3AA300CC584D9862C5384A1,39183,9,16,7,109.55542,18.28208,1715
68,684,1EB913BACF9C05B44A304AC858725E50,30421,19,21,2,109.50021,18.25861,1511
69,685,1EB913BACF9C05B44A304AC858725E50,30809,21,23,2,109.4891,18.28229,1465
73,885,33D03C41649B47EDC5176C93FF6F1D8D,60411,0,8,8,109.32514,18.30854,869
74,886,33D03C41649B47EDC5176C93FF6F1D8D,31471,9,11,2,109.34583,18.29563,917
75,887,33D03C41649B47EDC5176C93FF6F1D8D,30661,12,14,2,109.37028,18.24361,1008
76,888,33D03C41649B47EDC5176C93FF6F1D8D,31251,19,20,1,109.18528,18.2975,317
77,889,33D03C41649B47EDC5176C93FF6F1D8D,31471,22,23,1,109.34583,18.29563,917
78,903,AECF79630BEEC0EA88FD59B92FCAE378,30854,0,4,4,109.56889,18.27076,1763
79,904,AECF79630BEEC0EA88FD59B92FCAE378,30891,5,6,1,109.59431,18.28389,1865
80,909,34C10AAA4D010054D06315D944876FA4,30451,12,15,3,109.1791,18.36229,278
101,1207,EB316856896788EC8FD871E122E95728,30931,0,7,7,109.55653,18.32722,1722
102,1208,EB316856896788EC8FD871E122E95728,31811,9,11,2,109.54201,18.31806,1671
103,1209,EB316856896788EC8FD871E122E95728,30701,12,13,1,109.59313,18.32007,1871
104,1210,EB316856896788EC8FD871E122E95728,31811,14,17,3,109.54201,18.31806,1671
105,1211,EB316856896788EC8FD871E122E95728,30701,18,23,5,109.59313,18.32007,1871
106,1258,CD3BCBAB8571FB81953C842A434E5DB8,31071,1,5,4,109.58257,18.28458,1815
107,1259,CD3BCBAB8571FB81953C842A434E5DB8,30854,6,8,2,109.56889,18.27076,1763
108,1260,CD3BCBAB8571FB81953C842A434E5DB8,31071,13,15,2,109.58257,18.28458,1815
109,1261,CD3BCBAB8571FB81953C842A434E5DB8,30854,16,17,1,109.56889,18.27076,1763
110,1262,CD3BCBAB8571FB81953C842A434E5DB8,30771,21,23,2,109.49938,18.26042,1511
111,1319,42D399F7EB31A1EB2D2AA44B247ACDAA,38331,14,19,5,109.62465,18.22736,1956
112,1320,42D399F7EB31A1EB2D2AA44B247ACDAA,30421,20,22,2,109.50021,18.25861,1511
113,1326,38F4BE4A665B515DC81C1A78A906BDC2,60371,0,14,14,109.53063,18.30056,1618
114,1327,38F4BE4A665B515DC81C1A78A906BDC2,31931,19,21,2,109.54771,18.29403,1667
119,1398,D8898064D7FB8C9B8CE800B6EE2F87B6,30854,12,13,1,109.56889,18.27076,1763
120,1399,D8898064D7FB8C9B8CE800B6EE2F87B6,31071,14,15,1,109.58257,18.28458,1815
121,1400,D8898064D7FB8C9B8CE800B6EE2F87B6,30951,19,20,1,109.56208,18.25667,1761
126,1419,EBD16061EA20EE33D9344D33735E5205,38891,0,7,7,109.51486,18.24118,1558
127,1420,EBD16061EA20EE33D9344D33735E5205,31441,7,10,3,109.51181,18.24424,1559
128,1421,EBD16061EA20EE33D9344D33735E5205,38153,10,12,2,109.51819,18.25736,1561
129,1422,EBD16061EA20EE33D9344D33735E5205,38291,15,17,2,109.51618,18.24313,1558
130,1423,EBD16061EA20EE33D9344D33735E5205,38891,21,22,1,109.51486,18.24118,1558
141,1506,B4323D9C4164A7FE0A6F3CFD303FFF9A,31821,8,9,1,109.51181,18.24924,1559
142,1507,B4323D9C4164A7FE0A6F3CFD303FFF9A,30854,12,15,3,109.56889,18.27076,1763
143,1508,B4323D9C4164A7FE0A6F3CFD303FFF9A,60281,16,23,7,109.51743,18.25924,1561
144,1512,5EBEA276FCB4A19AC5C987F5C7CC8908,38361,0,6,6,109.43667,18.29201,1267
145,1513,5EBEA276FCB4A19AC5C987F5C7CC8908,60504,8,9,1,109.47917,18.28903,1416
146,1523,A1E318C80BE4457762B208DEDA1DAC8C,30151,0,3,3,109.50986,18.25083,1560
147,1524,A1E318C80BE4457762B208DEDA1DAC8C,60281,7,23,16,109.51743,18.25924,1561
148,1549,45086BC0869D90A8E8F669EDA6561CFA,31071,0,12,12,109.58257,18.28458,1815
149,1550,45086BC0869D90A8E8F669EDA6561CFA,31945,13,14,1,109.58021,18.29403,1817
150,1551,45086BC0869D90A8E8F669EDA6561CFA,39151,19,20,1,109.49875,18.25097,1510
151,1555,DB4DF566D4757FF3BB488F82DE126248,31561,6,21,15,109.56792,18.28479,1765
152,1556,DB4DF566D4757FF3BB488F82DE126248,30851,22,23,1,109.5616,18.27396,1713
153,1588,0312B43ACF9ED1D8304E325E851AEE29,31561,10,11,1,109.56792,18.28479,1765
154,1589,0312B43ACF9ED1D8304E325E851AEE29,30851,12,14,2,109.5616,18.27396,1713
155,1590,0312B43ACF9ED1D8304E325E851AEE29,31561,15,17,2,109.56792,18.28479,1765
156,1591,0312B43ACF9ED1D8304E325E851AEE29,30851,17,18,1,109.5616,18.27396,1713
157,1592,0312B43ACF9ED1D8304E325E851AEE29,31561,19,20,1,109.56792,18.28479,1765
165,1710,1A0300554B3838A02F1EC14AF8F37391,31945,0,7,7,109.58021,18.29403,1817
166,1711,1A0300554B3838A02F1EC14AF8F37391,30581,9,10,1,109.62257,18.24951,1959
167,1712,1A0300554B3838A02F1EC14AF8F37391,31221,11,12,1,109.61333,18.26833,1913
168,1713,1A0300554B3838A02F1EC14AF8F37391,30581,13,15,2,109.62257,18.24951,1959
169,1714,1A0300554B3838A02F1EC14AF8F37391,30854,16,20,4,109.56889,18.27076,1763
173,1801,0C8D15C0488D521680F0DE3A28CFE111,31811,0,11,11,109.54201,18.31806,1671
174,1802,0C8D15C0488D521680F0DE3A28CFE111,30701,11,18,7,109.59313,18.32007,1871
175,1834,64F4CDF664AA04E7B79DE93C57128CF6,39183,8,10,2,109.55542,18.28208,1715
176,1835,64F4CDF664AA04E7B79DE93C57128CF6,39181,11,12,1,109.55153,18.28035,1715
177,1836,64F4CDF664AA04E7B79DE93C57128CF6,39181,14,18,4,109.55153,18.28035,1715
178,1837,64F4CDF664AA04E7B79DE93C57128CF6,31931,19,20,1,109.54771,18.29403,1667
179,1874,DE5024DB59D5BF6AE5857A85EB7680EA,31071,0,7,7,109.58257,18.28458,1815
180,1875,DE5024DB59D5BF6AE5857A85EB7680EA,30854,11,22,11,109.56889,18.27076,1763
181,1882,5ACB2494699EB2F10AA3427B417842C4,60614,10,11,1,109.48799,18.29521,1467
182,1883,5ACB2494699EB2F10AA3427B417842C4,39151,15,16,1,109.49875,18.25097,1510
183,1901,40E7F0D633192F9BEA9F194F24931F67,30854,0,2,2,109.56889,18.27076,1763
184,1902,40E7F0D633192F9BEA9F194F24931F67,31071,2,9,7,109.58257,18.28458,1815
185,1903,40E7F0D633192F9BEA9F194F24931F67,30854,11,12,1,109.56889,18.27076,1763
186,1904,40E7F0D633192F9BEA9F194F24931F67,38111,13,19,6,109.52007,18.22403,1555
187,1905,40E7F0D633192F9BEA9F194F24931F67,38111,19,23,4,109.52007,18.22403,1555
188,1906,5BC4B4AAE031D7EDA11762088F9D6C7A,31271,18,20,2,109.48958,18.26257,1462
189,1907,5BC4B4AAE031D7EDA11762088F9D6C7A,31271,21,23,2,109.48958,18.26257,1462
190,2009,FACE88BC4E42BD847E718B0C0EE3CB9B,30251,0,8,8,109.50611,18.26653,1512
191,2010,FACE88BC4E42BD847E718B0C0EE3CB9B,38185,9,23,14,109.51333,18.27347,1563
192,2058,D59A2A795558AA457F13EDE8D62837D5,31821,0,9,9,109.51181,18.24924,1559
196,2090,F0F944706382F0443615560FA328E069,38754,12,14,2,109.74667,18.37382,2430
197,2091,F0F944706382F0443615560FA328E069,30341,19,21,2,109.3625,18.29167,966
198,2101,249541951E1FA75CAD2B8C3DC95305E9,31181,0,11,11,109.50382,18.24813,1509
199,2102,249541951E1FA75CAD2B8C3DC95305E9,60011,14,16,2,109.48965,18.30222,1468
200,2103,249541951E1FA75CAD2B8C3DC95305E9,31031,18,19,1,109.49979,18.25382,1510
201,2104,249541951E1FA75CAD2B8C3DC95305E9,31181,19,23,4,109.50382,18.24813,1509
202,2147,6587551DA47309E484D1302521C8D417,30854,10,12,2,109.56889,18.27076,1763
203,2148,6587551DA47309E484D1302521C8D417,30361,15,17,2,109.50347,18.24,1508
204,2185,3977578BE56276DA0700B04B81DC1356,30851,0,11,11,109.5616,18.27396,1713
205,2186,3977578BE56276DA0700B04B81DC1356,31561,11,23,12,109.56792,18.28479,1765
206,2211,57B6DD4E285A51425E04EA17431CFA29,30211,0,8,8,109.49882,18.23931,1508
207,2212,57B6DD4E285A51425E04EA17431CFA29,31145,10,13,3,109.20431,18.30479,369
208,2213,57B6DD4E285A51425E04EA17431CFA29,38754,14,19,5,109.74667,18.37382,2430
209,2248,44A75810FF8F9221047E9675BDBF60A2,31561,0,15,15,109.56792,18.28479,1765
210,2249,44A75810FF8F9221047E9675BDBF60A2,30854,15,23,8,109.56889,18.27076,1763
211,2351,C709D01469E0800AF998DFAF42105CDC,31561,6,8,2,109.56792,18.28479,1765
212,2352,C709D01469E0800AF998DFAF42105CDC,30851,8,10,2,109.5616,18.27396,1713
213,2353,C709D01469E0800AF998DFAF42105CDC,31561,13,16,3,109.56792,18.28479,1765
214,2354,C709D01469E0800AF998DFAF42105CDC,30854,19,21,2,109.56889,18.27076,1763
215,2382,451E2BF48CD7B253EB0892324E679BCC,38291,1,3,2,109.51618,18.24313,1558
216,2383,451E2BF48CD7B253EB0892324E679BCC,60281,7,10,3,109.51743,18.25924,1561
217,2384,451E2BF48CD7B253EB0892324E679BCC,38297,11,12,1,109.52576,18.24965,1609
218,2385,451E2BF48CD7B253EB0892324E679BCC,60281,14,17,3,109.51743,18.25924,1561
219,2386,451E2BF48CD7B253EB0892324E679BCC,38291,18,22,4,109.51618,18.24313,1558
224,2394,4DB778A581941E2A7955D8DA3B7ADAFE,38185,0,6,6,109.51333,18.27347,1563
225,2395,4DB778A581941E2A7955D8DA3B7ADAFE,31931,7,9,2,109.54771,18.29403,1667
226,2396,4DB778A581941E2A7955D8DA3B7ADAFE,60121,10,12,2,109.74507,18.37472,2430
227,2397,4DB778A581941E2A7955D8DA3B7ADAFE,60114,13,15,2,109.73028,18.33847,2374
228,2398,4DB778A581941E2A7955D8DA3B7ADAFE,30921,19,20,1,109.53903,18.29451,1667
229,2405,8A0382A2385C362EFE2664E8795F133E,39183,15,17,2,109.55542,18.28208,1715
230,2406,8A0382A2385C362EFE2664E8795F133E,31561,21,23,2,109.56792,18.28479,1765
231,2407,8E6B76C12940F9EC43BDEAF6EF9A8328,31061,0,1,1,109.53333,18.23257,1607
232,2408,8E6B76C12940F9EC43BDEAF6EF9A8328,31421,4,6,2,109.55382,18.22347,1705
233,2409,8E6B76C12940F9EC43BDEAF6EF9A8328,31061,6,9,3,109.53333,18.23257,1607
234,2410,8E6B76C12940F9EC43BDEAF6EF9A8328,31101,13,14,1,109.65389,18.23403,2057
235,2411,8E6B76C12940F9EC43BDEAF6EF9A8328,30361,19,21,2,109.50347,18.24,1508
236,2435,93715618B304E009FF2F157425BB5843,30771,19,21,2,109.49938,18.26042,1511
237,2436,93715618B304E009FF2F157425BB5843,60504,21,23,2,109.47917,18.28903,1416
238,2472,DDE77D3A656666992FC3458B84010D43,39183,0,14,14,109.55542,18.28208,1715
239,2473,DDE77D3A656666992FC3458B84010D43,31561,15,17,2,109.56792,18.28479,1765
240,2479,07FD145FE6C81328C98C6C5C8452E794,30854,0,9,9,109.56889,18.27076,1763
241,2480,07FD145FE6C81328C98C6C5C8452E794,30232,9,17,8,109.6191,18.31701,1971
242,2481,07FD145FE6C81328C98C6C5C8452E794,30854,18,23,5,109.56889,18.27076,1763
247,2621,9743FAD06BC4515BFDF8E186D0A37E74,38951,11,17,6,109.48097,18.28868,1416
248,2622,9743FAD06BC4515BFDF8E186D0A37E74,31351,19,23,4,109.4959,18.28417,1465
249,2710,A96BFAAC9CC1774B195362BA60EA846D,31071,0,8,8,109.58257,18.28458,1815
250,2711,A96BFAAC9CC1774B195362BA60EA846D,30854,10,19,9,109.56889,18.27076,1763
251,2715,40C57F24FE0409ABB752B2031C349577,38951,0,7,7,109.48097,18.28868,1416
252,2716,40C57F24FE0409ABB752B2031C349577,60041,8,16,8,109.39889,18.31944,1121
253,2717,40C57F24FE0409ABB752B2031C349577,38951,17,22,5,109.48097,18.28868,1416
254,2738,B494C063E7230AFA1BB1CFB38DCE979E,60054,1,4,3,109.3016,18.31229,770
255,2739,B494C063E7230AFA1BB1CFB38DCE979E,30661,4,9,5,109.37028,18.24361,1008
256,2740,B494C063E7230AFA1BB1CFB38DCE979E,60411,13,15,2,109.32514,18.30854,869
257,2741,B494C063E7230AFA1BB1CFB38DCE979E,30661,16,18,2,109.37028,18.24361,1008
258,2742,B494C063E7230AFA1BB1CFB38DCE979E,60411,21,23,2,109.32514,18.30854,869
259,2788,1FE2866848043A2C10AD87212485FE15,31071,3,6,3,109.58257,18.28458,1815
260,2789,1FE2866848043A2C10AD87212485FE15,30854,7,21,14,109.56889,18.27076,1763
261,2800,82591CF1D9AFC5ADCA95A1BAF87D07E3,31161,14,16,2,109.70229,18.31361,2270
262,2846,CD576F1C1CDFB89E6A99A20E65927346,31071,0,2,2,109.58257,18.28458,1815
263,2847,CD576F1C1CDFB89E6A99A20E65927346,30854,6,21,15,109.56889,18.27076,1763
264,2867,412879740E648AE1B2C1A60DD3B08C37,30111,5,8,3,109.47583,18.30542,1419
265,2868,412879740E648AE1B2C1A60DD3B08C37,60501,12,14,2,109.48701,18.29021,1466
266,2869,412879740E648AE1B2C1A60DD3B08C37,60221,16,17,1,109.52569,18.29188,1616
267,2870,412879740E648AE1B2C1A60DD3B08C37,30201,20,21,1,109.4909,18.26465,1462
268,2871,412879740E648AE1B2C1A60DD3B08C37,30111,22,23,1,109.47583,18.30542,1419
276,2909,79AB721DDB2EAA1CD0308535004E6A67,31071,0,8,8,109.58257,18.28458,1815
277,2910,79AB721DDB2EAA1CD0308535004E6A67,30854,8,10,2,109.56889,18.27076,1763
278,2911,79AB721DDB2EAA1CD0308535004E6A67,31071,12,13,1,109.58257,18.28458,1815
279,2912,79AB721DDB2EAA1CD0308535004E6A67,30854,14,16,2,109.56889,18.27076,1763
280,2913,79AB721DDB2EAA1CD0308535004E6A67,31071,20,23,3,109.58257,18.28458,1815
281,2945,3397CDF1AF021D9811232E8E7A104352,31521,0,9,9,109.51458,18.22542,1555
282,2946,3397CDF1AF021D9811232E8E7A104352,31781,12,14,2,109.19847,18.2975,367
283,2947,3397CDF1AF021D9811232E8E7A104352,39081,14,15,1,109.19382,18.29111,366
284,2948,3397CDF1AF021D9811232E8E7A104352,30361,17,21,4,109.50347,18.24,1508
285,2949,3397CDF1AF021D9811232E8E7A104352,31521,21,23,2,109.51458,18.22542,1555
286,3009,B26DD5C650BE7CEA4DB62E608BAE05C3,30361,19,20,1,109.50347,18.24,1508
287,3010,B26DD5C650BE7CEA4DB62E608BAE05C3,30931,21,23,2,109.55653,18.32722,1722
288,3011,B9591D667BD29C99F03D89422A405684,60084,0,1,1,109.4984,18.2334,1507
289,3012,B9591D667BD29C99F03D89422A405684,60161,2,8,6,109.49174,18.26181,1461
290,3013,B9591D667BD29C99F03D89422A405684,60401,9,10,1,109.47444,18.27583,1414
291,3014,B9591D667BD29C99F03D89422A405684,38484,18,20,2,109.53028,18.31528,1620
292,3015,B9591D667BD29C99F03D89422A405684,60281,21,23,2,109.51743,18.25924,1561
293,3033,E46795A590C643FCDE6B993B35621D2F,31931,0,14,14,109.54771,18.29403,1667
294,3034,E46795A590C643FCDE6B993B35621D2F,30921,17,18,1,109.53903,18.29451,1667
298,3047,066E3B290AAC556F650E56DD0F693AB2,60401,1,2,1,109.47444,18.27583,1414
299,3048,066E3B290AAC556F650E56DD0F693AB2,38251,5,6,1,109.49618,18.25493,1510
300,3049,066E3B290AAC556F650E56DD0F693AB2,33481,10,15,5,109.67278,18.41278,2187
304,3099,4DD578E2E3AB8705D8DDD716449001B9,30921,10,12,2,109.53903,18.29451,1667
305,3100,4DD578E2E3AB8705D8DDD716449001B9,31931,15,16,1,109.54771,18.29403,1667
306,3101,4DD578E2E3AB8705D8DDD716449001B9,60361,19,22,3,109.51938,18.29681,1567
307,3182,5535A1723CC527F3594ACA1502453D67,31471,13,15,2,109.34583,18.29563,917
308,3183,5535A1723CC527F3594ACA1502453D67,30354,18,23,5,109.42813,18.29076,1216
313,3248,70A62761FE79F922D082380DA7747243,30854,4,16,12,109.56889,18.27076,1763
314,3249,70A62761FE79F922D082380DA7747243,30861,18,22,4,109.52722,18.22743,1606
315,3256,E1108DE9382EA6DD2052A0875C7E83C6,31161,12,13,1,109.70229,18.31361,2270
316,3257,E1108DE9382EA6DD2052A0875C7E83C6,60111,14,19,5,109.72556,18.31924,2371
317,3258,E1108DE9382EA6DD2052A0875C7E83C6,31861,21,23,2,109.49042,18.27549,1464
324,3332,362A5B9B34971851814BD592D30A5666,30854,4,13,9,109.56889,18.27076,1763
325,3333,362A5B9B34971851814BD592D30A5666,38241,15,16,1,109.54111,18.30542,1669
333,3516,5EE8D9F14A8252BCCE8FF36AFB4B75F8,31521,13,14,1,109.51458,18.22542,1555
334,3517,5EE8D9F14A8252BCCE8FF36AFB4B75F8,30731,15,18,3,109.50944,18.22306,1555
335,3518,5EE8D9F14A8252BCCE8FF36AFB4B75F8,31521,18,22,4,109.51458,18.22542,1555
339,3535,6DF7485545B790F22810B0EDD8F1B356,31945,0,14,14,109.58021,18.29403,1817
340,3536,6DF7485545B790F22810B0EDD8F1B356,30854,15,16,1,109.56889,18.27076,1763
341,3567,0641FC44BB6634907F408B361FAAE705,30721,11,19,8,109.51597,18.28257,1565
342,3568,0641FC44BB6634907F408B361FAAE705,60221,21,22,1,109.52569,18.29188,1616
343,3574,6D02659C8AB6FF777A098A468ACF74DA,39091,16,19,3,109.50097,18.25222,1510
344,3575,6D02659C8AB6FF777A098A468ACF74DA,38102,21,23,2,109.40875,18.29111,1166
345,3631,0F558B6653C655C7F0BAEA9D66B33F57,31071,3,8,5,109.58257,18.28458,1815
346,3632,0F558B6653C655C7F0BAEA9D66B33F57,30854,9,10,1,109.56889,18.27076,1763
347,3635,1026894DC5FF9A7FAF3A2EE28B95E239,30891,0,8,8,109.59431,18.28389,1865
348,3636,1026894DC5FF9A7FAF3A2EE28B95E239,30854,12,22,10,109.56889,18.27076,1763
349,3662,7421066246AAD1C230E7E2A7ADF06E9D,60631,0,7,7,109.57778,18.27583,1814
350,3663,7421066246AAD1C230E7E2A7ADF06E9D,30854,7,17,10,109.56889,18.27076,1763
351,3664,7421066246AAD1C230E7E2A7ADF06E9D,31461,19,22,3,109.5091,18.25389,1510
356,3699,C153552CEA2677B0FF473AE565EA979E,30821,0,14,14,109.43681,18.33639,1274
357,3700,C153552CEA2677B0FF473AE565EA979E,30651,18,19,1,109.42611,18.385,1232
362,3842,6ABCA112AF80119A11E9BA7816F26F03,60381,0,8,8,109.5241,18.22458,1605
370,3913,8DD23AA43C0F7967C45F7488D66F9159,31945,0,2,2,109.58021,18.29403,1817
371,3914,8DD23AA43C0F7967C45F7488D66F9159,30854,2,4,2,109.56889,18.27076,1763
372,3915,8DD23AA43C0F7967C45F7488D66F9159,31945,6,7,1,109.58021,18.29403,1817
373,3916,8DD23AA43C0F7967C45F7488D66F9159,60631,10,11,1,109.57778,18.27583,1814
374,3917,8DD23AA43C0F7967C45F7488D66F9159,31945,13,14,1,109.58021,18.29403,1817
382,4004,4B0AADB3989E3C45AA834D87FDC75667,31181,0,11,11,109.50382,18.24813,1509
383,4005,4B0AADB3989E3C45AA834D87FDC75667,60011,14,15,1,109.48965,18.30222,1468
384,4006,4B0AADB3989E3C45AA834D87FDC75667,31031,18,19,1,109.49979,18.25382,1510
385,4007,4B0AADB3989E3C45AA834D87FDC75667,39101,20,23,3,109.50132,18.24931,1509
386,4025,8A01C766ABD659C6DF7A6AE90AA81678,60291,0,8,8,109.50826,18.24639,1509
387,4026,8A01C766ABD659C6DF7A6AE90AA81678,31521,9,23,14,109.51458,18.22542,1555
388,4066,CDA1EB7B89E47C48A7CAC823B0773234,31701,15,16,1,109.44132,18.28833,1266
389,4067,CDA1EB7B89E47C48A7CAC823B0773234,30831,18,19,1,109.69813,18.32076,2271
390,4096,B37777551ADDE84A1FDFE1FF465C24DC,31931,0,15,15,109.54771,18.29403,1667
391,4097,B37777551ADDE84A1FDFE1FF465C24DC,30921,15,20,5,109.53903,18.29451,1667
392,4145,FBDACEF8C95F9F2B8E3E865976CD03F5,31561,2,14,12,109.56792,18.28479,1765
393,4146,FBDACEF8C95F9F2B8E3E865976CD03F5,30854,17,18,1,109.56889,18.27076,1763
398,4227,928DF0385E8541CFD2F5858501C04155,30234,0,7,7,109.60681,18.29979,1918
399,4228,928DF0385E8541CFD2F5858501C04155,30854,7,23,16,109.56889,18.27076,1763
400,4272,75817DB682187A07461734D66E1E6492,31061,0,1,1,109.53333,18.23257,1607
401,4273,75817DB682187A07461734D66E1E6492,30854,2,16,14,109.56889,18.27076,1763
402,4274,75817DB682187A07461734D66E1E6492,60631,18,23,5,109.57778,18.27583,1814
403,4282,E5B7DF0BD5F9C6028960F1174FAA2027,60084,0,11,11,109.4984,18.2334,1507
404,4283,E5B7DF0BD5F9C6028960F1174FAA2027,38754,14,15,1,109.74667,18.37382,2430
405,4284,E5B7DF0BD5F9C6028960F1174FAA2027,30161,18,19,1,109.50042,18.24389,1508
406,4285,E5B7DF0BD5F9C6028960F1174FAA2027,30271,20,21,1,109.49132,18.23153,1456
410,4307,005F3AEFE6DBF371ED1FD57736434098,30854,14,17,3,109.56889,18.27076,1763
411,4308,005F3AEFE6DBF371ED1FD57736434098,31461,19,22,3,109.5091,18.25389,1510
412,4330,94976FAA0C4E2BB13E4130A03A47F4ED,60631,3,9,6,109.57778,18.27583,1814
413,4331,94976FAA0C4E2BB13E4130A03A47F4ED,30854,9,22,13,109.56889,18.27076,1763
414,4337,D4EDFC03E7ED63DAAF98D926C98FC74F,38754,13,14,1,109.74667,18.37382,2430
415,4338,D4EDFC03E7ED63DAAF98D926C98FC74F,30511,16,17,1,109.51069,18.24208,1558
416,4339,EC70F9D6B8EC4124E51EFCFD87BAFA84,38361,2,3,1,109.43667,18.29201,1267
417,4340,EC70F9D6B8EC4124E51EFCFD87BAFA84,31671,4,6,2,109.38965,18.29813,1068
418,4341,EC70F9D6B8EC4124E51EFCFD87BAFA84,38027,7,9,2,109.38833,18.2909,1066
419,4342,EC70F9D6B8EC4124E51EFCFD87BAFA84,38027,14,19,5,109.38833,18.2909,1066
420,4343,EC70F9D6B8EC4124E51EFCFD87BAFA84,38141,19,20,1,109.39479,18.2916,1116
421,4344,EC70F9D6B8EC4124E51EFCFD87BAFA84,38903,21,23,2,109.39229,18.29243,1117
422,4345,8D8AA41210FC9E2D5DD4D81CF4DB18D7,38991,0,7,7,109.52681,18.30368,1618
